from,to,cost
59094,59313,300.2193950499543
59094,59314,235.70218377444505
59094,59315,247.25620818492126
59094,59316,281.2257940120788
59094,59317,266.40611191041893
59094,59318,277.8834101633874
59094,59319,294.22046082159864
59094,59324,313.3826951012898
59094,59456,394.7656893084993
59094,59462,316.04616970315084
59094,59469,340.81070597019243
59094,59470,268.58235920655676
59094,59471,263.7113845865169
59094,59473,211.43351986905478
59094,59475,263.96961493067386
59094,59476,231.168636069923
59094,59477,301.56307485814335
59094,59478,270.952473807678
59094,59480,189.09657831399898
59094,59481,177.88312909245204
59094,59485,218.67720082527217
59094,59487,250.44614052254784
59094,59488,237.19074880232336
59094,59492,165.73336161249694
59094,59493,202.97178624802686
59094,59500,196.3895124039898
59094,59501,214.55888112946425
59094,59502,220.51458972410856
59094,59650,515.1011463935413
59094,59653,429.6342146030554
59094,59654,494.84640006623846
59094,59655,467.8906645886129
59094,59656,471.54612393209027
59094,59658,529.7282481502738
59094,59659,437.24016664222427
59094,59663,356.58576557284147
59094,59664,449.58789136486337
59094,59673,322.77500009817385
59094,59750,560.8701565615704
59094,59754,603.9246183919544
59096,59097,45.57515383678966
59096,59099,46.47712319396447
59096,59106,145.75563709858858
59096,59107,85.83717567140965
59096,59109,129.20286858921042
59096,59114,173.9906790715002
59096,59116,225.18721904406328
59096,59117,161.5947236272826
59096,59264,321.9585906495518
59096,59268,325.2731270502215
59096,59269,305.7764835076293
59096,59270,238.94161881106396
59096,59271,224.15668796265004
59096,59276,218.17447528385492
59096,59278,255.07500819463002
59096,59279,210.8253557460188
59096,59280,159.6595386807269
59096,59284,165.43502109096949
59096,59285,126.266422134493
59096,59287,163.5929841182823
59096,59288,201.41899411335146
59096,59289,173.59416973354766
59096,59290,69.71447891950426
59096,59293,68.34968088770282
59096,59294,133.35163782091433
59096,59297,134.0277894964713
59096,59298,145.14889034974888
59096,59303,138.3907610750257
59096,59304,108.87291440867747
59096,59306,172.99054677513223
59096,59310,185.2458794520548
59096,59312,238.79590013503412
59096,59313,265.5353264650652
59096,59314,205.9466133573287
59096,59315,214.17682453456294
59096,59316,248.59831332993656
59096,59317,238.04169250167203
59096,59318,246.4275771318311
59096,59319,261.05234007209634
59096,59324,279.81833149186707
59096,59456,426.79537744642585
59096,59462,347.76906009351126
59096,59469,369.05144325854457
59096,59470,297.82591025683206
59096,59471,295.10694351755456
59096,59473,235.49556869337744
59096,59475,288.1811400333352
59096,59476,252.74400074267206
59096,59477,327.9360625591348
59096,59478,293.07726330102565
59096,59480,210.64090942241887
59096,59481,199.21418306055767
59096,59485,235.58390204198446
59096,59487,267.02599807433427
59096,59488,250.56167811345443
59096,59492,157.91768704202875
59096,59493,210.61126607067067
59096,59500,177.82658981722216
59096,59501,196.94828766282777
59096,59502,198.0342674700386
59096,59650,545.3700458147999
59096,59653,460.20493551325524
59096,59654,525.7666102291612
59096,59655,498.0475716487932
59096,59656,500.14787523685106
59096,59658,559.0272047777332
59096,59659,466.8806111167111
59096,59663,382.0781826193684
59096,59664,478.1467362166295
59096,59673,342.1102413682359
59096,59750,590.2080110690579
59096,59754,630.9663742174622
59097,59099,86.44309372877558
59097,59106,182.26745582474607
59097,59107,110.03436638337809
59097,59109,155.8700586368144
59097,59114,210.65721015534555
59097,59116,255.76436917812518
59097,59117,191.64220967717856
59097,59264,284.50970851432265
59097,59268,286.4479771354339
59097,59269,265.5645527468761
59097,59270,205.95589916454836
59097,59271,186.1880347113069
59097,59276,176.16244768776536
59097,59278,211.63169430468704
59097,59279,166.67789678316228
59097,59280,119.77254526968503
59097,59284,121.19760361773488
59097,59285,81.17357297759965
59097,59287,118.01786667037342
59097,59288,156.60807220261103
59097,59289,129.44402179967597
59097,59290,30.483894808598933
59097,59293,60.68714091006624
59097,59294,88.58103236447693
59097,59297,97.19108453784058
59097,59298,110.46359268211125
59097,59303,158.30824847492823
59097,59304,110.19480696650274
59097,59306,180.90149029699293
59097,59310,203.89208765703412
59097,59312,258.00176754664756
59097,59313,285.98527197217754
59097,59314,213.7414106231864
59097,59315,230.0750283418349
59097,59316,262.88929534529944
59097,59317,242.5317679217364
59097,59318,257.7312215735997
59097,59319,276.7354298440175
59097,59324,296.5138973413192
59097,59456,384.3676438736139
59097,59462,305.2236189742298
59097,59469,324.3162053592876
59097,59470,253.6660463662164
59097,59471,252.43378243030358
59097,59473,189.9748772755865
59097,59475,242.6448049685987
59097,59476,207.2214323163363
59097,59477,282.68409918682573
59097,59478,247.5330255030776
59097,59480,165.09589085678036
59097,59481,153.67469504487656
59097,59485,190.95489329456115
59097,59487,222.56155217019105
59097,59488,207.31558745962033
59097,59492,131.83675793728546
59097,59493,170.4367837050218
59097,59500,165.90469674332314
59097,59501,183.42313823401196
59097,59502,192.1059856751196
59097,59650,501.45909214186395
59097,59653,416.562173638459
59097,59654,482.2980757616279
59097,59655,454.10727333577296
59097,59656,455.4439701265627
59097,59658,514.5898835638343
59097,59659,422.67895507567124
59097,59663,336.6367187517528
59097,59664,433.4399308906772
59097,59673,296.98622926331285
59097,59750,545.772483895004
59097,59754,585.7303872891434
59099,59106,99.30567611543272
59099,59107,51.09539111695231
59099,59109,87.76723869578235
59099,59114,127.51569027743986
59099,59116,179.946456579543
59099,59117,117.13995544731945
59099,59264,368.05509673049545
59099,59268,371.0295072602541
59099,59269,351.01606313959525
59099,59270,285.4173205556157
59099,59271,270.04807939358267
59099,59276,262.36542025860524
59099,59278,298.06651655696334
59099,59279,252.9751387039191
59099,59280,204.81934723201005
59099,59284,207.51741949753907
59099,59285,166.9931815108741
59099,59287,201.3602808962739
59099,59288,242.45573494265034
59099,59289,205.18608833514276
59099,59290,101.66732112858426
59099,59293,75.15649128429597
59099,59294,167.56786223396608
59099,59297,156.10514104256382
59099,59298,163.8731710361628
59099,59303,102.05244859275243
59099,59304,94.75417040884449
59099,59306,145.43683678034395
59099,59310,147.85567267748027
59099,59312,199.77027027822515
59099,59313,225.30766890801374
59099,59314,176.94311701462385
59099,59315,178.1049232772722
59099,59316,213.00120558961385
59099,59317,210.88976594463497
59099,59318,213.23664144763583
59099,59319,224.1869307134823
59099,59324,241.95129232717267
59099,59456,470.75322237997455
59099,59462,391.6179420290531
59099,59469,409.99974382473505
59099,59470,339.88531004295146
59099,59471,338.8380510234785
59099,59473,273.75010548603893
59099,59475,326.04449792130976
59099,59476,288.6241636287016
59099,59477,367.43774704829303
59099,59478,329.01509691720594
59099,59480,247.1179659740562
59099,59481,235.71948451111422
59099,59485,267.4362538912274
59099,59487,298.03290840893095
59099,59488,278.68340729518667
59099,59492,166.00903007677167
59099,59493,233.87113322970922
59099,59500,169.47987958581314
59099,59501,189.0790341270213
59099,59502,182.39440052987823
59099,59650,587.7134498679388
59099,59653,502.9264625468146
59099,59654,568.695204259793
59099,59655,540.3576037573005
59099,59656,541.0793959797968
59099,59658,600.4916232239926
59099,59659,508.79423008814655
59099,59663,420.526522909196
59099,59664,519.0832124230907
59099,59673,374.9534172637538
59099,59750,631.6665153244824
59099,59754,670.2239330581993
59106,59107,81.09141826830425
59106,59109,50.87692328777816
59106,59114,28.414329748656172
59106,59116,85.70987417093393
59106,59117,37.57862758931057
59106,59264,466.34591164636913
59106,59268,468.66860036927926
59106,59269,447.77110510461443
59106,59270,384.6360500727739
59106,59271,368.0975948466582
59106,59276,357.81656059562664
59106,59278,391.43440688034826
59106,59279,345.54658925797895
59106,59280,302.01176576871137
59106,59284,300.65806327874265
59106,59285,259.38915894399486
59106,59287,289.0932564139725
59106,59288,333.60206639255983
59106,59289,284.5773584557828
59106,59290,189.75466479719512
59106,59293,147.15316891914986
59106,59294,252.3968559701908
59106,59297,226.88738835764465
59106,59298,229.18933962784823
59106,59303,75.03166067718615
59106,59304,128.59279035412885
59106,59306,125.89372262670352
59106,59310,94.5462140230922
59106,59312,129.87520224089897
59106,59313,148.57834725842517
59106,59314,144.3975873076319
59106,59315,122.36908200716309
59106,59316,153.4513447462375
59106,59317,177.28903193618004
59106,59318,161.41037348598294
59106,59319,159.16033066271606
59106,59324,172.02412542378804
59106,59456,564.8977762176456
59106,59462,485.8428584852123
59106,59469,499.157434123527
59106,59470,431.4386884127682
59106,59471,433.11220565310714
59106,59473,360.2964157075409
59106,59475,411.0500494188975
59106,59476,371.2558857601635
59106,59477,454.55031858130855
59106,59478,410.8878269121011
59106,59480,331.6984825796765
59106,59481,320.66986947294805
59106,59485,344.5228220264009
59106,59487,372.7863227322169
59106,59488,349.5411888768405
59106,59492,215.23534556411823
59106,59493,299.43531461094403
59106,59500,188.711862457331
59106,59501,205.38138798020105
59106,59502,183.22946503801467
59106,59650,678.5124157700982
59106,59653,594.7147084791619
59106,59654,660.6510313696951
59106,59655,631.253453300732
59106,59656,629.4358821776322
59106,59658,689.5950346605048
59106,59659,599.0895754942924
59106,59663,505.3076716417214
59106,59664,607.5551730928222
59106,59673,450.8318593303118
59106,59750,720.6522940286383
59106,59754,754.8806159152193
59107,59109,45.83660235743937
59107,59114,107.81165548861763
59107,59116,146.03635495550964
59107,59117,82.16752833540032
59107,59264,393.3590192741115
59107,59268,394.3461574375475
59107,59269,372.2322740510458
59107,59270,315.9854628243314
59107,59271,295.1899159222489
59107,59276,281.373681918021
59107,59278,313.18911433458095
59107,59279,267.0918989145875
59107,59280,228.2512178888135
59107,59284,222.9065931370348
59107,59285,181.67876376955164
59107,59287,209.0810932425945
59107,59288,254.51336416576015
59107,59289,203.48927245666235
59107,59290,111.41238868963919
59107,59293,66.32731395747825
59107,59294,171.9582043368896
59107,59297,146.10642912944047
59107,59298,149.26332136348216
59107,59303,52.72099601059684
59107,59304,55.48824428026457
59107,59306,94.51988099130061
59107,59310,99.50926326870852
59107,59312,152.95926400443835
59107,59313,179.81417381560306
59107,59314,125.84817322571053
59107,59315,128.90468569166725
59107,59316,163.61233893614374
59107,59317,159.85235485741774
59107,59318,162.82803250806188
59107,59319,175.5911434707636
59107,59324,194.1170773593265
59107,59456,486.5982205592448
59107,59462,407.79340871136355
59107,59469,418.86141212662915
59107,59470,352.1004701481797
59107,59471,355.2812599068391
59107,59473,279.70840684380016
59107,59475,330.1476485992264
59107,59476,290.20933281344605
59107,59477,373.88410082129127
59107,59478,329.8005754719558
59107,59480,250.87872958780738
59107,59481,239.9296273490798
59107,59485,263.54808159221074
59107,59487,292.09041779778397
59107,59488,269.3736279146257
59107,59492,139.78087792000997
59107,59493,220.1058373001951
59107,59500,128.0824766134602
59107,59501,147.2288436685043
59107,59502,135.60730254194291
59107,59650,598.4835702235698
59107,59653,515.1374821619396
59107,59654,581.0616518275881
59107,59655,551.3016761567552
59107,59656,548.8253286713923
59107,59658,609.09949814727
59107,59659,518.9813108912741
59107,59663,424.3107639451054
59107,59664,526.9836243663295
59107,59673,370.1262214505568
59107,59750,640.1127750337486
59107,59754,673.814629237919
59109,59114,71.32785901726078
59109,59116,100.47768958684054
59109,59117,37.429212588094245
59109,59264,438.9134318881949
59109,59268,439.6555593032762
59109,59269,417.24474647304714
59109,59270,361.81753477725556
59109,59271,340.82338304377413
59109,59276,326.208749188336
59109,59278,357.07330543691677
59109,59279,310.94176866772835
59109,59280,273.83991249417465
59109,59284,267.3071853106532
59109,59285,226.2508482089633
59109,59287,251.64687645787663
59109,59288,297.9092369698987
59109,59289,242.6940845931923
59109,59290,156.08162716991032
59109,59293,108.92154531374536
59109,59294,214.04565000578168
59109,59297,183.07163501735764
59109,59298,183.56669726557425
59109,59303,25.684097383174095
59109,59304,80.52668906775025
59109,59306,78.87633929647045
59109,59310,62.32930653400645
59109,59312,112.24675418473362
59109,59313,137.54190722858485
59109,59314,103.02886162002692
59109,59315,93.157528180507
59109,59316,127.81396121390664
59109,59317,137.5709318108064
59109,59318,130.77354084763007
59109,59319,137.76130840630435
59109,59324,154.78469594532416
59109,59456,530.2079120394542
59109,59462,451.6535999691175
59109,59469,460.41861950782135
59109,59470,395.02927738883153
59109,59471,399.3458379105208
59109,59473,320.9787191156452
59109,59475,370.3181485754144
59109,59476,329.6507711278043
59109,59477,414.7279392813579
59109,59478,368.54418278762677
59109,59480,291.60618490601496
59109,59481,280.9496563001229
59109,59485,300.7625438685011
59109,59487,327.86988879645475
59109,59488,303.57672750866175
59109,59492,166.33167858793624
59109,59493,252.55620082969259
59109,59500,137.85808422448613
59109,59501,154.71114099607806
59109,59502,133.83260481349816
59109,59650,640.2780217174325
59109,59653,557.5907322089422
59109,59654,623.4431330520991
59109,59655,593.246709864236
59109,59656,589.5724676184504
59109,59658,650.0589803026631
59109,59659,560.7258849634126
59109,59663,463.819017305365
59109,59664,567.8460941347773
59109,59673,405.74393937640434
59109,59750,680.9516876374807
59109,59754,712.4858166533975
59114,59116,64.43362331573971
59114,59117,42.41621092647157
59114,59264,494.7591521133714
59114,59268,497.07317284834085
59114,59269,476.1296405921061
59114,59270,412.9181660235875
59114,59271,396.5119242857335
59114,59276,386.09335903459305
59114,59278,419.4870317449863
59114,59279,373.5444699225067
59114,59280,330.41140918599933
59114,59284,328.7586675857075
59114,59285,287.4709374511967
59114,59287,316.6116972194163
59114,59288,361.44956884300996
59114,59289,310.99819870051175
59114,59290,217.65690565871824
59114,59293,174.13285347801468
59114,59294,279.6851765387174
59114,59297,252.5181195608007
59114,59298,253.99275617363065
59114,59303,91.75988278477085
59114,59304,151.67810225202135
59114,59306,137.48691727133186
59114,59310,97.96641290759368
59114,59312,121.65114821142708
59114,59313,135.74717417554655
59114,59314,150.33637366343498
59114,59315,121.38252960953461
59114,59316,148.49669954849466
59114,59317,180.82266191119945
59114,59318,159.1816825191048
59114,59319,151.47993423351642
59114,59324,161.5176916625458
59114,59456,592.9724752174142
59114,59462,513.9505753135201
59114,59469,526.5672464575008
59114,59470,459.24156692090685
59114,59471,461.24488992803754
59114,59473,387.4991714097544
59114,59475,437.9292157790816
59114,59476,397.8508580692738
59114,59477,481.691919330191
59114,59478,437.267656383719
59114,59480,358.68716198127817
59114,59481,347.74061007384216
59114,59485,370.3219626549549
59114,59487,398.08333484442096
59114,59488,374.2661336504076
59114,59492,237.65701114037716
59114,59493,323.5622823172504
59114,59500,206.078751931804
59114,59501,221.48997278988574
59114,59502,196.5140325204408
59114,59650,706.0763976164004
59114,59653,622.4605132235214
59114,59654,688.3978444306747
59114,59655,658.8509473060351
59114,59656,656.6290317861753
59114,59658,716.8809562626169
59114,59659,626.6093608235703
59114,59663,532.0117976727446
59114,59664,634.7803681861923
59114,59673,476.0797505911462
59114,59750,747.9051130818041
59114,59754,781.351341792845
59116,59117,64.15719589709464
59116,59264,539.3594345588277
59116,59268,540.1284711627845
59116,59269,517.6354604337564
59116,59270,461.45685940251855
59116,59271,441.221483421072
59116,59276,426.54175458234107
59116,59278,456.77331784086226
59116,59279,410.67227592463195
59116,59280,374.2646517442509
59116,59284,367.4497786985633
59116,59285,326.51905855598017
59116,59287,350.5160109586535
59116,59288,397.31285237251
59116,59289,338.5691327533864
59116,59290,256.4580835302414
59116,59293,208.7470318018223
59116,59294,312.72321134031273
59116,59297,277.8131200002761
59116,59298,275.8164781251659
59116,59303,106.76352190531776
59116,59304,173.12675134904052
59116,59306,130.69409738425696
59116,59310,81.73366579411783
59116,59312,73.47086392356023
59116,59313,77.75837308099095
59116,59314,128.5157186602131
59116,59315,88.89275260265467
59116,59316,103.5471448562383
59116,59317,150.35064487752823
59116,59318,118.6299401061473
59116,59319,101.05761825793687
59116,59324,105.6685467071555
59116,59456,629.5157886761868
59116,59462,551.2472627724999
59116,59469,557.6470334539493
59116,59470,493.8379079939901
59116,59471,499.14753324649354
59116,59473,418.35483793225615
59116,59475,466.2765020271256
59116,59476,425.0201394726234
59116,59477,511.27284709373185
59116,59478,462.8478172316916
59116,59480,388.5886043302464
59116,59481,378.28511053253584
59116,59485,393.8502064053575
59116,59487,418.924557344772
59116,59488,393.01138357814585
59116,59492,251.53506482954288
59116,59493,340.8707779632236
59116,59500,206.68924040304876
59116,59501,217.76906121079242
59116,59502,187.2535562213885
59116,59650,737.4764461135082
59116,59653,655.6643573449065
59116,59654,721.3596068271182
59116,59655,690.6875420053613
59116,59656,685.5469544784021
59116,59658,746.1980514663059
59116,59659,657.9770035598624
59116,59663,558.5800269461731
59116,59664,664.00917368264
59116,59673,495.8011518725205
59116,59750,776.8874943597876
59116,59754,805.4015988623792
59117,59264,475.4969572481557
59117,59268,476.50743348755293
59117,59269,454.3002005509296
59117,59270,397.2997733679373
59117,59271,377.2906686138077
59117,59276,363.3431151167646
59117,59278,394.4547861269812
59117,59279,348.32291293430706
59117,59280,310.38625683025685
59117,59284,304.57830512149104
59117,59285,263.46277284860497
59117,59287,289.07090477704764
59117,59288,335.3282180784034
59117,59289,279.6735310571892
59117,59290,193.23018230065657
59117,59293,146.33276175259223
59117,59294,251.4546122409218
59117,59297,219.69848312126305
59117,59298,219.4982943429152
59117,59303,51.60783794515158
59117,59304,115.90105544334037
59117,59306,95.0707814528499
59117,59310,57.864103484355205
59117,59312,93.36660266264043
59117,59313,114.13944135684858
59117,59314,109.26415420607675
59117,59315,84.8500704541584
59117,59316,115.9915879205774
59117,59317,141.11172106221366
59117,59318,123.85601052685487
59117,59319,122.22928308058754
59117,59324,136.03493631039035
59117,59456,567.6239472404606
59117,59462,489.04423323900966
59117,59469,497.71626329037394
59117,59470,432.4566656924096
59117,59471,436.7046225964672
59117,59473,358.26871291648473
59117,59475,407.3905499095188
59117,59476,366.58834912366297
59117,59477,451.91626791487164
59117,59478,405.27673272449636
59117,59480,328.82610142496475
59117,59481,318.22084835162946
59117,59485,337.15043134396035
59117,59487,363.76156748267084
59117,59488,338.98145649277035
59117,59492,199.85531804572767
59117,59493,287.5144571056415
59117,59500,164.67118875975652
59117,59501,179.57329662953188
59117,59502,154.12754400773505
59117,59650,677.5902943717136
59117,59653,594.9860272725316
59117,59654,660.8287883499025
59117,59655,630.5838140210583
59117,59656,626.7010937346191
59117,59658,687.2224962583915
59117,59659,598.0379988948098
59117,59663,500.6928186982632
59117,59664,605.0024042622223
59117,59673,441.45574665030466
59117,59750,718.0860696138245
59117,59754,749.0386290666721
59264,59268,16.97719070997397
59264,59269,38.4090285148298
59264,59270,90.32163749081023
59264,59271,98.32167449347787
59264,59276,117.64217522644162
59264,59278,105.5578141470268
59264,59279,142.20473158532957
59264,59280,165.11073958327097
59264,59284,176.74329157835604
59264,59285,215.23790740776326
59264,59287,203.40955630337191
59264,59288,157.90633420623658
59264,59289,233.15745162227486
59264,59290,283.71238917049664
59264,59293,332.47637214957365
59264,59294,238.22982074237572
59264,59297,285.2997361639054
59264,59298,295.85888303446114
59264,59303,437.1707732504246
59264,59304,376.4970399706773
59264,59306,444.34731284532086
59264,59310,479.20765329634946
59264,59312,531.5301743684867
59264,59313,560.0980041021908
59264,59314,473.30826185821496
59264,59315,500.6391828112219
59264,59316,529.1809576003765
59264,59317,492.7704538937925
59264,59318,519.4222171750299
59264,59319,544.4514988977822
59264,59324,564.8779810496609
59264,59456,130.68992966983345
59264,59462,78.59399232729753
59264,59469,139.90595027812145
59264,59470,105.89255623841636
59264,59471,76.84965620390932
59264,59473,166.06914659741759
59264,59475,162.16774080761073
59264,59476,184.31241388886946
59264,59477,146.3975814272678
59264,59478,183.3994253759862
59264,59480,189.32717938962332
59264,59481,193.47351804539562
59264,59485,219.0190298899738
59264,59487,225.9968791256242
59264,59488,246.25189243376403
59264,59492,333.96342965863033
59264,59493,273.9266536928362
59264,59500,393.8047156474059
59264,59501,401.84036802503846
59264,59502,427.6258815226911
59264,59650,257.13090839582304
59264,59653,176.73640127032502
59264,59654,232.4844480016897
59264,59655,214.79680408626646
59264,59656,233.37810637280813
59264,59658,279.3066809299159
59264,59659,193.1094189367938
59264,59663,181.32157071533229
59264,59664,214.9298403672327
59264,59673,227.16118440002754
59264,59750,308.0520299742463
59264,59754,367.945725294947
59268,59269,27.083527352220372
59268,59270,99.80064892906874
59268,59271,101.18586308266022
59268,59276,115.04941253784908
59268,59278,97.30651104683339
59268,59279,137.31108627095674
59268,59280,166.67554366125356
59268,59284,174.79028929467927
59268,59285,214.44064065729177
59268,59287,199.49364998547495
59268,59288,152.858525336057
59268,59289,227.39404819286494
59268,59290,283.83798059089247
59268,59293,332.2957145207572
59268,59294,235.3379960268131
59268,59297,281.4457024719467
59268,59298,291.3541371514366
59268,59303,436.9208527524348
59268,59304,375.1671688808383
59268,59306,442.0591043112516
59268,59310,478.16042681453644
59268,59312,529.9841735830664
59268,59313,558.5395603292147
59268,59314,470.4100274143754
59268,59315,498.8119950219089
59268,59316,526.678797967869
59268,59317,488.8656765128226
59268,59318,516.4507854322593
59268,59319,542.0539526568136
59268,59324,562.4789541059812
59268,59456,117.59519112249077
59268,59462,61.64460924879133
59268,59469,122.93533578820238
59268,59470,91.99879086657168
59268,59471,64.06537310291988
59268,59473,156.9222439701842
59268,59475,148.85637092727484
59268,59476,173.45624138297566
59268,59477,130.6307290031563
59268,59478,169.87718860601808
59268,59480,181.72154025698137
59268,59481,186.72684787056494
59268,59485,209.17690288689775
59268,59487,214.27310757091135
59268,59488,235.59763811192448
59268,59492,329.1088641449581
59268,59493,265.67964557911193
59268,59500,389.2829528000105
59268,59501,396.5760975087423
59268,59502,423.1686226115153
59268,59650,244.50529088542305
59268,59653,162.71473337644233
59268,59654,220.30919289613146
59268,59655,201.21645172014445
59268,59656,218.53250618084385
59268,59658,265.9275155090046
59268,59659,178.3746540577107
59268,59663,164.41927819632375
59268,59664,199.66199354466536
59268,59673,211.884284462009
59268,59750,295.1047760424995
59268,59754,353.7308444385804
59269,59270,92.93442841499022
59269,59271,83.85668416265108
59269,59276,91.2045158414384
59269,59278,70.35185531208461
59269,59279,111.55240886161259
59269,59280,146.20395555038536
59269,59284,150.843654999686
59269,59285,191.23496157913883
59269,59287,174.03458746411596
59269,59288,126.93099586903615
59269,59289,200.94850898515585
59269,59290,261.17877302326065
59269,59293,309.2396306925227
59269,59294,210.42600856283485
59269,59297,255.84128475365597
59269,59298,265.3911521219961
59269,59303,413.64143862540095
59269,59304,351.10227047112005
59269,59306,417.2410358448369
59269,59310,454.2005841506762
59269,59312,505.616840858595
59269,59313,534.1464400516447
59269,59314,445.1837719017603
59269,59315,474.2661768747304
59269,59316,501.6666754919991
59269,59317,463.0648242968841
59269,59318,491.1550839355773
59269,59319,517.100745830511
59269,59324,537.5148478820282
59269,59456,126.27506234846233
59269,59462,55.4790741643964
59269,59469,111.31949079327372
59269,59470,67.75977015326791
59269,59471,38.4534872743074
59269,59473,129.83985307941737
59269,59475,123.77318127082556
59269,59476,146.69095473369018
59269,59477,110.32919104086892
59269,59478,145.02845453213249
59269,59480,154.7741145627946
59269,59481,159.99104374490864
59269,59485,182.1695376967997
59269,59487,187.92374615341546
59269,59488,208.79221130352568
59269,59492,302.94375137315023
59269,59493,238.61584810242513
59269,59500,363.2297030134908
59269,59501,370.1969166647921
59269,59502,397.12683790719706
59269,59650,252.30297322344518
59269,59653,167.91385976753924
59269,59654,229.3218412702495
59269,59655,207.0759802013532
59269,59656,220.4540217005129
59269,59658,271.7393662970432
59269,59659,181.14668464949136
59269,59663,150.4424805044746
59269,59664,200.2822403458956
59269,59673,189.91973808147333
59269,59750,301.81317019086964
59269,59754,356.8026955552402
59270,59271,41.11923948807546
59270,59276,79.52082340845965
59270,59278,102.83837383531059
59270,59279,108.36860089054608
59270,59280,94.31857086336086
59270,59284,120.65662666533565
59270,59285,149.8451915362982
59270,59287,153.83610008634042
59270,59288,121.22983409488688
59270,59289,190.3723982979729
59270,59290,211.3276465747252
59270,59293,259.944534181921
59270,59294,180.64345677276728
59270,59297,229.5839317465822
59270,59298,242.77166089945885
59270,59303,363.2683082589235
59270,59304,307.3114441849772
59270,59306,377.75886662451893
59270,59310,407.5985889575419
59270,59312,461.212953263634
59270,59313,489.5992784372778
59270,59314,408.75797650275155
59270,59315,431.6301342054684
59270,59316,462.4461123084219
59270,59317,432.16549725660917
59270,59318,454.6304414282194
59270,59319,477.17495562544167
59270,59324,497.4339719142988
59270,59456,216.6032871975296
59270,59462,148.18913092604504
59270,59469,199.07105743305127
59270,59470,135.82516858746433
59270,59471,111.00336718869036
59270,59473,151.35236428628582
59270,59475,175.90990952311188
59270,59476,177.4908371304877
59270,59477,183.74849535578898
59270,59478,195.79323270308956
59270,59480,161.6774966698516
59270,59481,160.32545612823168
59270,59485,201.40890849463855
59270,59487,220.33620078615135
59270,59488,231.48325454090593
59270,59492,281.0749683107885
59270,59493,242.08217466839398
59270,59500,337.66166911950063
59270,59501,349.0156474893441
59270,59502,370.4848776341438
59270,59650,343.4995894304831
59270,59653,260.1249036875387
59270,59654,319.7059040982204
59270,59655,299.1383277051618
59270,59656,313.38111824164736
59270,59658,363.9183987573745
59270,59659,273.9713636354019
59270,59663,233.65242237169096
59270,59664,293.1937474019118
59270,59673,251.1916923849454
59270,59750,393.6413818919806
59270,59754,449.69456574811556
59271,59276,38.41900005405518
59271,59278,66.8229735365615
59271,59279,67.3046154464948
59271,59280,67.02089453292778
59271,59284,84.93413232049855
59271,59285,119.53697331253848
59271,59287,116.55876185232121
59271,59288,80.55383406885848
59271,59289,151.8666679593704
59271,59290,186.2561360314211
59271,59293,235.1745319096597
59271,59294,146.79152477681998
59271,59297,195.5202820046365
59271,59298,207.8393618441378
59271,59303,339.74545146699955
59271,59304,280.45630343982225
59271,59306,349.5965267255552
59271,59310,382.54801169009534
59271,59312,435.41886748614644
59271,59313,463.9599597057163
59271,59314,379.5914105086732
59271,59315,404.9856526777674
59271,59316,434.55752223978277
59271,59317,401.1679673129002
59271,59318,425.69499997191696
59271,59319,449.6125962808126
59271,59324,469.99879796978865
59271,59456,209.59524961174847
59271,59462,133.9156652172691
59271,59469,175.66257127550543
59271,59470,106.1694021864513
59271,59471,87.07446591613234
59271,59473,110.53409251794731
59271,59475,138.7658594791909
59271,59476,137.00266409473764
59271,59477,152.7762497616604
59271,59478,157.75516413606965
59271,59480,120.72365480851428
59271,59481,119.80981251813206
59271,59485,160.29003889968152
59271,59487,179.5648224894488
59271,59488,190.36409989982363
59271,59492,246.36026695041267
59271,59493,202.09879917023449
59271,59500,304.46657696646423
59271,59501,314.64275415486327
59271,59502,337.82107190804936
59271,59650,334.4701400387448
59271,59653,249.21358560995805
59271,59654,312.1817720186302
59271,59655,288.37109376716717
59271,59656,298.37924838805054
59271,59658,352.51659007331756
59271,59659,260.471925969266
59271,59663,205.86541057987762
59271,59664,277.2324342232039
59271,59673,214.3702236533516
59271,59750,383.07274521355686
59271,59754,434.59442490224745
59276,59278,41.082367836745725
59276,59279,29.399503387977113
59276,59280,60.186397007385395
59276,59284,59.77188814457788
59276,59285,100.05498639018404
59276,59287,86.09440527680496
59276,59288,43.906702621254254
59276,59289,118.35336783148082
59276,59290,170.12930643883772
59276,59293,218.04867786217392
59276,59294,120.6282698557292
59276,59297,167.766406065788
59276,59298,178.7111047899175
59276,59303,322.4402184847126
59276,59304,260.1689820342573
59276,59306,327.1074331459339
59276,59310,363.21301550303133
59276,59312,414.9369563065821
59276,59313,443.49125703234364
59276,59314,355.7666790619871
59276,59315,383.7703739660787
59276,59316,411.8227581834224
59276,59317,375.1718850589802
59276,59318,401.8631572909911
59276,59319,427.1555301657503
59276,59324,447.583379300553
59276,59456,208.62144841328492
59276,59462,129.64371307636472
59276,59469,158.8392321977957
59276,59470,85.79675624349748
59276,59471,77.18878659402759
59276,59473,72.40801212267422
59276,59475,105.75351625361039
59276,59476,99.24678683076047
59276,59477,127.71608148638008
59276,59478,123.17598384112051
59276,59480,82.89994355320837
59276,59481,83.00373378059055
59276,59485,121.92595570458379
59276,59487,141.40154236829252
59276,59488,151.98290094821195
59276,59492,217.04411708152034
59276,59493,165.78673518226063
59276,59500,276.5200169476118
59276,59501,285.2071844367249
