110000,609.6913541251135,260.0622153477104
120000,617.5717880271953,271.0417030565054
130000,586.2519393817191,286.6424039930118
130100,586.2519393817191,286.6424039930118
140000,563.3399197463679,289.164978827236
140100,563.3399197463679,289.164978827236
150000,553.9217378721572,244.28515126597776
150100,553.9217378721572,244.28515126597776
210000,690.5644888414403,231.3708232337004
210100,690.5644888414403,231.3708232337004
220000,712.1971776030001,197.27779356049993
220100,712.1971776030001,197.27779356049993
230000,726.3108380838406,164.56927092403086
230100,726.3108380838406,164.56927092403086
310000,667.3607900834228,383.3437228312275
320000,636.1557792763632,371.68725615693785
320100,636.1557792763632,371.68725615693785
330000,652.6220265232581,396.68014774603114
330100,652.6220265232581,396.68014774603114
340000,618.5471728895244,376.5336633320098
340100,618.5471728895244,376.5336633320098
350000,641.9651913915399,451.93885034333
350100,641.9651913915399,451.93885034333
360000,601.9801006132126,417.6725424774931
360100,601.9801006132126,417.6725424774931
370000,616.601162181931,307.01701113611614
370100,616.601162181931,307.01701113611614
410000,575.8731684927658,334.415230303835
410100,575.8731684927658,334.415230303835
420000,583.7968085542119,392.01009283574655
420100,583.7968085542119,392.01009283574655
430000,567.8755591944602,423.7002935783183
430100,567.8755591944602,423.7002935783183
440000,571.6837751805937,489.73879808247017
440100,571.6837751805937,489.73879808247017
450000,514.6101047019866,493.6843963209894
450100,514.6101047019866,493.6843963209894
460000,535.9874823302531,528.4785507606786
460100,535.9874823302531,528.4785507606786
500000,493.4320193619909,405.8855698041514
510000,464.4945097849321,390.34213713188086
510100,464.4945097849321,390.34213713188086
520000,494.3875209048248,444.45520339601086
520100,494.3875209048248,444.45520339601086
530000,450.07256746463815,467.27040631795103
530100,450.07256746463815,467.27040631795103
540000,314.26673620778786,404.70145117853286
540100,314.26673620778786,404.70145117853286
610000,521.2766921671192,340.2554191403066
610100,521.2766921671192,340.2554191403066
620000,461.8062271564487,315.59860095758614
620100,461.8062271564487,315.59860095758614
630000,437.8425105395262,307.538896080876
630100,437.8425105395262,307.538896080876
640000,489.72471965360876,280.0200525495617
640100,489.72471965360876,280.0200525495617
650000,272.804827214028,197.15451703366827
650100,272.804827214028,197.15451703366827
710000,667.8427224590517,465.2634061692728
710100,667.8427224590517,465.2634061692728
810000,582.1495678892358,500.49949195502944
820000,576.5760853081858,503.03658961403534
130100,586.0977023639816,286.48295818263966
130200,628.8766705176693,262.15579233391827
130300,644.5086010503001,258.15716304362945
130400,586.3823797274608,307.719514755409
130500,585.9798409867783,301.07710332913155
130600,597.1831649225455,273.8064006633406
130700,590.2350063901622,243.59683922972573
130800,626.3421403086718,241.48734906356225
130900,613.2204461606825,282.505455820116
131000,611.4113294840522,263.5933330887049
131100,599.5665871456335,291.0549920808296
140100,563.1607789470177,289.0756162723226
140200,571.9186685525212,255.22783716421844
140300,575.1919927171061,289.2864433471742
140400,569.7855038595096,314.08519499288366
140500,566.6845598487319,324.4139110280046
140600,561.8000710561951,266.77284751843035
140700,565.5317077425011,291.84030908606496
140800,545.1549650637687,331.15751817486125
140900,565.3159360986931,280.8112784702406
141000,551.1331875999217,315.6615741231299
141100,546.7597959558902,294.3756131404699
150100,553.8145722000156,243.24194049304492
150200,532.8610370320357,246.70610067395563
150300,495.98294875190095,261.7727732991266
150400,637.1205650362735,220.73622603683077
150500,676.2998596433024,198.1194685884459
150600,530.8622762893008,262.49547065058346
150700,647.5300644785909,104.67475833571996
150800,502.90757673747885,244.79802284728981
150900,569.9597324450781,240.83858625133303
152200,673.897058654275,157.75470520581155
152500,603.9870650462719,193.53103701476016
152900,483.5516234218037,274.15883960808446
210100,690.5544401085099,230.0097330611145
210200,668.9643828375524,273.2068836892987
210300,685.0624526321756,239.0395405088508
210400,696.3004197229372,226.76222843695723
210500,693.1267944946026,233.04631675372917
210600,700.9404500075598,256.4160343891527
210700,663.2719867750379,239.24576454756266
210800,676.0195763680313,246.6612569941027
210900,669.6079033988435,224.5068871338226
211000,687.926423077945,236.51930741727148
211100,675.4516433503563,245.16573379075874
211200,693.6037223912081,221.27263345077768
211300,655.3684490397161,231.6561154041657
211400,659.8834863346344,245.29988684386097
220100,712.2711270123818,195.45063420142634
220200,726.5577515047698,195.10219892072712
220300,700.8947057774162,206.05502809400286
220400,710.163289923486,210.56509645700237
220500,719.4438621403206,229.20903355945006
220600,724.9849824636178,225.7620569160348
220700,706.4354852385065,173.53734244777547
220800,683.2424633308326,165.54322691107825
222400,760.6538744952363,210.21348998133448
230100,726.3948524450573,162.47425486250927
230200,695.8483821100222,136.12342358212243
230300,778.14668397171,170.987318918116
230400,770.3092357973542,136.18755252586448
230500,780.154959472389,147.6968865434635
230600,709.6905484070903,149.17740742809747
230700,753.3042811356211,129.6903340553988
230800,770.5538945607814,145.5864195013953
230900,778.5392539720738,163.00513313688964
231000,762.5489940989855,183.34697306539488
231100,737.9832268392324,85.6336082060393
231200,731.4500428098961,148.06951944177376
232700,698.5121389828485,82.62370021906679
320100,636.074138773939,373.1924347713547
320200,653.760064922842,381.0406806282067
320300,618.4150636388795,343.01115074771184
320400,649.8143383196395,376.6370776958105
320500,656.94701710303,383.6649208276368
320600,660.5580297248441,374.2961417123381
320700,641.0324809602721,337.37970226329026
320800,639.7676451333632,352.3160590949022
320900,652.0157555428805,355.1842598800622
321000,643.2629792678929,368.55345502623766
321100,643.4036676764663,371.4223076527639
321200,649.218697697793,367.69475047637934
321300,629.987650349794,346.45461597949657
330100,652.567859987498,397.97115638519847
330200,669.0765519337986,403.14799040117316
