from,to,cost
50564,50973,476.70924228537547
50564,50978,532.6071288127922
50564,50979,511.40327249714693
50564,50983,586.1769282868308
50564,50985,549.4709427086185
50564,50987,542.4653472631904
50564,54080,504.5038955954104
50564,54092,559.6748388193697
50564,54093,556.254138930901
50564,54094,576.3361262586149
50564,54096,632.5945494329109
50564,54098,590.1358394708974
50564,54099,661.4533620419384
50566,50646,289.85700013550576
50566,50655,203.95724334998522
50566,50656,204.2538634816207
50566,50658,252.8535405001377
50566,50659,234.79649745544225
50566,50673,158.92336793607427
50566,50674,129.6315388133448
50566,50739,462.10351893695855
50566,50741,406.8838537886214
50566,50742,352.02320427470056
50566,50745,413.58261225445045
50566,50749,376.84954007280624
50566,50750,296.4813596780512
50566,50755,278.5221780251715
50566,50756,258.6191802788594
50566,50758,325.12279143956357
50566,50767,277.3954355111946
50566,50772,170.75069924425367
50566,50774,207.63691058888318
50566,50775,278.1815941706786
50566,50776,280.7074720723016
50566,50778,364.7396904134188
50566,50779,444.3749769905218
50566,50787,350.94195710197965
50566,50788,366.0142766686114
50566,50842,426.5166748477022
50566,50844,512.5439317790753
50566,50850,414.3936648782053
50566,50851,365.4991762043407
50566,50852,337.8352406249944
50566,50853,344.69377123413466
50566,50854,423.7698325241438
50566,50858,431.3665884489675
50566,50859,398.9601381981814
50566,50861,306.15266400055276
50566,50862,288.3843518909236
50566,50867,395.23521799301324
50566,50871,330.9175165639419
50566,50873,336.93758190351224
50566,50877,371.1308243138783
50566,50878,329.157304311147
50566,50879,401.86098203255284
50566,50880,370.48263300569016
50566,50884,381.2168168888744
50566,50888,453.58091595176705
50566,50892,511.8705287323132
50566,50950,491.8696643616771
50566,50953,427.3048579173349
50566,50954,517.7484686259147
50566,50956,406.6169502678373
50566,50958,462.19892001092074
50566,50960,433.01498865658573
50566,50962,402.099012016616
50566,50963,398.99773064919736
50566,50964,414.84496143366454
50566,50965,458.8824878077246
50566,50968,483.48115791682494
50566,50971,462.1166512824091
50566,50973,452.1175271246166
50566,50978,507.74424322571645
50566,50979,494.5141768624062
50566,50983,539.1435704879545
50566,50985,513.22437235486
50566,50987,515.9180364605359
50566,54080,527.1433068458655
50566,54092,555.5114121544761
50566,54093,537.7277433550482
50566,54094,569.4696953430065
50566,54096,610.8743393859502
50566,54098,586.0220995608648
50566,54099,641.6417145810522
50646,50655,98.14752920653493
50646,50656,124.68627609117743
50646,50658,90.093707038125
50646,50659,115.22215568355298
50646,50673,410.25589522976674
50646,50674,337.7636989503462
50646,50739,178.65111266526534
50646,50741,117.3861532025193
50646,50742,80.5324719664445
50646,50745,140.73166336032196
50646,50749,144.72305479128894
50646,50750,72.69043299150835
50646,50755,135.0972146828535
50646,50756,195.2238203875797
50646,50758,164.61650036539015
50646,50767,218.17838289806468
50646,50772,327.11591831018
50646,50774,308.37472794646106
50646,50775,419.15679424249765
50646,50776,456.46669246407
50646,50778,578.0467744999983
50646,50779,696.2758935409521
50646,50787,536.481839124968
50646,50788,550.2325885139624
50646,50842,186.48481240578798
50646,50844,254.39753357935956
50646,50850,213.65902877402172
50646,50851,220.63013235951894
50646,50852,219.37656481796228
50646,50853,261.2117251491936
50646,50854,236.43381076571768
50646,50858,280.3985086504961
50646,50859,267.56202170546925
50646,50861,265.6350588057104
50646,50862,287.72551568702175
50646,50867,327.10520014439396
50646,50871,424.7107195807506
50646,50873,450.392176885454
50646,50877,431.108425560555
50646,50878,469.1569162391171
50646,50879,497.91160114722305
50646,50880,509.13182155791543
50646,50884,515.9609618051187
50646,50888,602.0587128468217
50646,50892,710.8319978526305
50646,50950,310.9483085285468
50646,50953,312.2286542213548
50646,50954,332.1910411192817
50646,50956,303.9542632837688
50646,50958,364.3452972659288
50646,50960,361.1488225296712
50646,50962,370.25229238767423
50646,50963,405.0077729022394
50646,50964,419.92916558534023
50646,50965,427.4630352202782
50646,50968,433.641739324455
50646,50971,555.9744481831385
50646,50973,530.9009095200281
50646,50978,581.5547680853654
50646,50979,543.1756833938803
50646,50983,684.5488440958183
50646,50985,624.3410051463533
50646,50987,594.5669266105378
50646,54080,435.4532611698265
50646,54092,554.7074926084332
50646,54093,587.5006886497217
50646,54094,576.6103928603411
50646,54096,665.4976172106268
50646,54098,582.1646907698102
50646,54099,687.5628857825136
50655,50656,36.529364217460106
50655,50658,54.803322587894094
50655,50659,52.57667035322596
50655,50673,312.9393038616057
50655,50674,239.6712437110795
50655,50739,258.9377637000358
50655,50741,208.66023602533573
50655,50742,148.3645239876213
50655,50745,209.62584482820148
50655,50749,178.22494950711362
50655,50750,93.40365530561887
50655,50755,100.36424025387228
50655,50756,130.87326197483432
50655,50758,148.42328207531386
50655,50767,157.18415080474483
50655,50772,230.19263052621903
50655,50774,216.18598883263417
50655,50775,326.9367462878232
50655,50776,361.21412239730677
50655,50778,481.0181373100351
50655,50779,598.1375875099505
50655,50787,441.45370824083045
50655,50788,455.50726119593975
50655,50842,227.95529061121738
50655,50844,311.2182821756364
50655,50850,228.8748530683224
50655,50851,202.74047757598981
50655,50852,187.0019428772303
50655,50853,217.52872724368666
50655,50854,244.7146277392541
50655,50858,271.1638736373111
50655,50859,247.24409107356874
50655,50861,204.9584531234895
50655,50862,216.29318489654764
50655,50867,283.499095242505
50655,50871,340.3991750471911
50655,50873,363.45604483242755
50655,50877,354.34832191148536
50655,50878,378.53363926562275
50655,50879,415.8285270877055
50655,50880,419.7003155551511
50655,50884,427.3073936139919
50655,50888,512.8279833474737
50655,50892,615.878860003289
50655,50950,319.55512897687714
50655,50953,287.60576307463805
50655,50954,344.2313989410345
50655,50956,273.0493414462678
50655,50958,335.478629205561
50655,50960,321.46474161508485
50655,50962,316.42411904326076
50655,50963,341.23182034696566
50655,50964,357.24868623073803
50655,50965,376.7959654088406
50655,50968,389.6919338018322
50655,50971,475.9601039399532
50655,50973,453.5037017738012
50655,50978,506.6447472450642
50655,50979,473.3923449158864
50655,50983,596.9575461482893
50655,50985,542.2276931262429
50655,50987,518.8413764726608
50655,54080,407.5252255972262
50655,54092,499.14024858770586
50655,54093,518.6465756498502
50655,54094,519.2815793297766
50655,54096,597.1227363090971
50655,54098,528.3069355023749
50655,54099,621.8716442998831
50656,50658,51.147316471215994
50656,50659,30.735361594112497
50656,50673,295.70338164047644
50656,50674,219.40421209813053
50656,50739,268.56517064610904
50656,50741,225.88277589604846
50656,50742,158.50901876182073
50656,50745,215.80033361940045
50656,50749,172.71300930958006
50656,50750,97.38659491072183
50656,50755,78.26815337524617
50656,50756,95.72649644021465
50656,50758,127.30608837840252
50656,50767,122.10634739112872
50656,50772,203.33537966773028
50656,50774,184.10830064525874
50656,50775,295.0287409208746
50656,50776,331.79141012400805
50656,50778,453.99749454601374
50656,50779,575.9277789595526
50656,50787,411.795730954042
50656,50788,425.56001350034524
50656,50842,222.2901558167373
50656,50844,308.78773494257666
50656,50850,213.59694406931408
50656,50851,177.6059477021348
